BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR299200	WGS	200	4325104000	SAMEA1904328	3136197179	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272525	Illumina HiSeq 2000	6811037	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904328	ERP002088	missing	ERS208880	2013-06-11	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:32Z	public	ERS208880	Astatotilapia calliptera	Astatotilapia_calliptera__Chilwa_-sc-2013-01-28T12:01:18Z-1530725	NA	1
PRJEB1254	ERR299201	WGS	200	5057695800	SAMEA1904326	3634800157	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272526	Illumina HiSeq 2000	6811049	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904326	ERP002088	missing	ERS208881	2013-06-11	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:31Z	public	ERS208881	Astatotilapia calliptera	Astatotilapia_calliptera__Mbaka_-sc-2013-01-28T12:01:19Z-1530726	NA	1
PRJEB1254	ERR299207	WGS	200	4499385000	SAMEA1904323	3252774646	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272532	Illumina HiSeq 2000	6811013	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904323	ERP002088	missing	ERS208878	2013-06-11	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:31Z	public	ERS208878	Astatotilapia calliptera	Astatotilapia_calliptera__Rovuma_-sc-2013-01-28T12:01:16Z-1530723	NA	1
PRJEB1254	ERR299208	WGS	200	4639588000	SAMEA1904327	3355413708	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272533	Illumina HiSeq 2000	6811025	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904327	ERP002088	missing	ERS208879	2013-06-11	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:25Z	public	ERS208879	Astatotilapia calliptera	Astatotilapia_calliptera__Chizumulu_-sc-2013-01-28T12:01:17Z-1530724	NA	1
PRJEB1254	ERR299209	WGS	200	4320457800	SAMEA1904328	3131775788	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272534	Illumina HiSeq 2000	6811037	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904328	ERP002088	missing	ERS208880	2013-06-11	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:32Z	public	ERS208880	Astatotilapia calliptera	Astatotilapia_calliptera__Chilwa_-sc-2013-01-28T12:01:18Z-1530725	NA	1
PRJEB1254	ERR299210	WGS	200	5052755400	SAMEA1904326	3630713154	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272535	Illumina HiSeq 2000	6811049	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904326	ERP002088	missing	ERS208881	2013-06-11	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:31Z	public	ERS208881	Astatotilapia calliptera	Astatotilapia_calliptera__Mbaka_-sc-2013-01-28T12:01:19Z-1530726	NA	1
PRJEB1254	ERR294657	WGS	200	4969672600	SAMEA1904833	3276994013	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX267990	Illumina HiSeq 2000	6868862	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904833	ERP002088	missing	ERS222170	2013-06-03	2018-11-16	SC	Wellcome Sanger Institute	2013-06-03T17:00:38Z	2018-03-08T16:20:16Z	public	ERS222170	Astatotilapia calliptera	Astatotilapia_calliptera__offspring_mate_pair_-sc-2013-03-08T16:19:09Z-1581602	NA	1
PRJEB1254	ERR295124	WGS	200	4362007200	SAMEA1904323	3069543507	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268457	Illumina HiSeq 2000	6811013	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904323	ERP002088	missing	ERS208878	2013-06-04	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:31Z	public	ERS208878	Astatotilapia calliptera	Astatotilapia_calliptera__Rovuma_-sc-2013-01-28T12:01:16Z-1530723	NA	1
PRJEB1254	ERR295125	WGS	200	4498711800	SAMEA1904327	3167029812	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268458	Illumina HiSeq 2000	6811025	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904327	ERP002088	missing	ERS208879	2013-06-04	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:25Z	public	ERS208879	Astatotilapia calliptera	Astatotilapia_calliptera__Chizumulu_-sc-2013-01-28T12:01:17Z-1530724	NA	1
PRJEB1254	ERR295126	WGS	200	4186241600	SAMEA1904328	2953001724	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268459	Illumina HiSeq 2000	6811037	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904328	ERP002088	missing	ERS208880	2013-06-04	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:32Z	public	ERS208880	Astatotilapia calliptera	Astatotilapia_calliptera__Chilwa_-sc-2013-01-28T12:01:18Z-1530725	NA	1
PRJEB1254	ERR295127	WGS	200	4930784000	SAMEA1904326	3454885272	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268460	Illumina HiSeq 2000	6811049	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904326	ERP002088	missing	ERS208881	2013-06-04	2018-11-16	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-08T16:14:31Z	public	ERS208881	Astatotilapia calliptera	Astatotilapia_calliptera__Mbaka_-sc-2013-01-28T12:01:19Z-1530726	NA	1
PRJEB1254	ERR303395	WGS	200	4698824400	SAMEA1920091	3325081226	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276736	Illumina HiSeq 2000	6813853	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920091	ERP002088	missing	ERS208874	2013-06-20	2018-11-16	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208874	Astatotilapia calliptera	Astatotilapia_calliptera__Salima___offspring_-sc-2013-01-28T12:01:11Z-1530719	NA	1
PRJEB1254	ERR1081388	WGS	250	13497580250	SAMEA3388878	4874393382	SC	public	sra,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERX1160978	Illumina HiSeq 2000	14544859	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-10-21T00:00:00Z	SAMEA3388878	ERP002088	missing	ERS724964	2015-10-20	2018-11-16	SC	Wellcome Sanger Institute	2015-10-20T17:21:57Z	2018-03-09T01:11:30Z	public	ERS724964	Astatotilapia calliptera	Astatotilapia_calliptera__Itupi_-sc-2288192	ERC000011	1
PRJEB1254	ERR715536	WGS	250	18419074500	SAMEA2661387	6995564915	SC	public	bam,sra	gs,ncbi,ena,s3	ena,gs.US,s3.us-east-1,ncbi.public	ERX659458	Illumina HiSeq 2000	11649577	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661387	ERP002088	missing	ERS510601	2015-01-08	2018-11-16	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:55:40Z	public	ERS510601	Astatotilapia calliptera	Astatotilapia_calliptera_Kitai_Dam-sc-2016916	ERC000011	1
PRJEB1254	ERR715533	WGS	250	19410978250	SAMEA2661384	7287231015	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659455	Illumina HiSeq 2000	11649636	PAIRED	RANDOM	GENOMIC	Astatotilapia_calliptera	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661384	ERP002088	missing	ERS510598	2015-01-08	2018-11-16	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:55:40Z	public	ERS510598	Astatotilapia calliptera	Astatotilapia_calliptera_South_Rukuru-sc-2016913	ERC000011	1
